상담ID,고객ID,상담일시,상담유형,상담시간(분),상담원ID,상담평가,재상담필요
CALL002618,CUST000884,2024-03-28 09:00:00,요금조회,5,CS17,4,False
CALL002619,CUST001705,2023-01-28 15:00:00,불만,8,CS25,5,False
CALL002620,CUST001396,2023-07-28 08:00:00,기술지원,23,CS12,4,False
CALL002621,CUST000970,2024-05-27 15:00:00,홍보,4,CS47,4,False
CALL002622,CUST000548,2023-05-06 13:00:00,홍보,8,CS08,4,False
CALL002623,CUST001823,2024-01-29 12:00:00,홍보,28,CS23,5,False
CALL002624,CUST001664,2024-10-29 15:00:00,신청,8,CS48,4,False
CALL002625,CUST001266,2024-06-28 18:00:00,신청,17,CS41,5,False
CALL002626,CUST002000,2023-08-24 15:00:00,요금조회,28,CS37,5,False
CALL002627,CUST001069,2024-11-11 08:00:00,요금조회,16,CS23,3,False
CALL002628,CUST002901,2023-08-10 09:00:00,홍보,9,CS35,5,False
CALL002629,CUST000185,2024-05-13 13:00:00,홍보,13,CS19,4,False
CALL002630,CUST003606,2023-11-11 11:00:00,홍보,8,CS42,3,False
CALL002631,CUST002601,2024-06-26 08:00:00,홍보,27,CS06,4,False
CALL002632,CUST000568,2023-07-10 15:00:00,요금조회,20,CS41,3,False
CALL002633,CUST002419,2023-10-31 09:00:00,불만,10,CS32,4,False
CALL002634,CUST002801,2023-11-05 16:00:00,불만,4,CS18,2,False
CALL002635,CUST001897,2023-11-29 15:00:00,홍보,9,CS48,5,False
CALL002636,CUST002357,2024-11-18 10:00:00,홍보,22,CS40,3,False
CALL002637,CUST004185,2024-01-28 08:00:00,불만,24,CS08,5,False
CALL002638,CUST004051,2023-06-15 17:00:00,요금조회,9,CS28,5,True
CALL002639,CUST000306,2023-06-26 13:00:00,신청,21,CS05,3,False
CALL002640,CUST003705,2023-09-23 14:00:00,불만,21,CS29,4,False
CALL002641,CUST003843,2024-12-02 16:00:00,홍보,7,CS01,3,True
CALL002642,CUST002240,2024-02-17 10:00:00,신청,28,CS22,5,True
CALL002643,CUST004504,2024-04-06 10:00:00,홍보,11,CS01,5,False
CALL002644,CUST000285,2024-07-22 16:00:00,기술지원,21,CS11,3,False
CALL002645,CUST000643,2023-11-04 08:00:00,기술지원,14,CS11,1,False
CALL002646,CUST003995,2024-04-04 14:00:00,기술지원,29,CS05,3,False
CALL002647,CUST002942,2024-03-14 12:00:00,요금조회,7,CS33,4,False
CALL002648,CUST000014,2023-05-20 08:00:00,기술지원,26,CS43,4,False
CALL002649,CUST004089,2024-04-01 18:00:00,기술지원,20,CS07,4,False
CALL002650,CUST001972,2024-01-22 18:00:00,기술지원,21,CS26,1,False
CALL002651,CUST000078,2023-07-31 10:00:00,홍보,18,CS37,5,False
CALL002652,CUST000163,2024-05-04 09:00:00,홍보,14,CS36,5,False
CALL002653,CUST003502,2024-12-24 11:00:00,신청,23,CS05,5,False
CALL002654,CUST004763,2023-12-13 11:00:00,기술지원,24,CS42,5,False
CALL002655,CUST003351,2024-07-15 14:00:00,홍보,1,CS19,5,True
CALL002656,CUST000623,2024-05-02 14:00:00,요금조회,6,CS07,3,False
CALL002657,CUST004809,2024-12-09 10:00:00,신청,22,CS15,3,False
CALL002658,CUST003078,2024-01-02 17:00:00,홍보,7,CS49,5,True
CALL002659,CUST000202,2023-05-09 11:00:00,기술지원,28,CS20,5,True
CALL002660,CUST001973,2024-06-25 14:00:00,기술지원,11,CS18,4,True
CALL002661,CUST002189,2024-05-31 15:00:00,요금조회,11,CS43,3,False
CALL002662,CUST002226,2024-09-13 08:00:00,불만,10,CS31,3,False
CALL002663,CUST000948,2024-02-21 18:00:00,기술지원,24,CS25,5,False
CALL002664,CUST001746,2024-12-11 08:00:00,홍보,27,CS45,5,False
CALL002665,CUST002440,2023-09-27 16:00:00,신청,15,CS04,5,False
CALL002666,CUST001903,2024-06-19 14:00:00,신청,24,CS46,4,False
CALL002667,CUST003022,2024-08-28 18:00:00,기술지원,17,CS38,3,False
CALL002668,CUST003610,2023-08-28 10:00:00,요금조회,26,CS17,3,False
CALL002669,CUST001525,2023-02-28 13:00:00,신청,15,CS36,1,True
CALL002670,CUST002061,2024-01-15 11:00:00,불만,22,CS14,5,False
CALL002671,CUST004497,2023-09-23 08:00:00,기술지원,25,CS45,4,False
CALL002672,CUST002033,2023-12-22 08:00:00,불만,14,CS32,5,False
CALL002673,CUST003685,2024-12-04 16:00:00,불만,3,CS29,4,False
CALL002674,CUST002168,2024-09-10 10:00:00,요금조회,28,CS19,3,False
CALL002675,CUST004880,2024-04-30 11:00:00,홍보,21,CS02,3,True
CALL002676,CUST004869,2024-08-14 14:00:00,불만,1,CS48,3,False
CALL002677,CUST000855,2023-03-27 13:00:00,기술지원,16,CS09,3,True
CALL002678,CUST001581,2024-09-02 15:00:00,홍보,13,CS38,5,True
CALL002679,CUST001901,2024-03-15 12:00:00,홍보,16,CS47,5,False
CALL002680,CUST002621,2023-01-10 13:00:00,신청,25,CS09,5,False
CALL002681,CUST002088,2023-07-16 18:00:00,신청,28,CS35,5,False
CALL002682,CUST004547,2024-11-02 13:00:00,기술지원,4,CS26,5,False
CALL002683,CUST004358,2024-02-26 15:00:00,홍보,8,CS19,4,False
CALL002684,CUST001781,2023-03-01 15:00:00,신청,12,CS43,4,False
CALL002685,CUST003757,2024-05-27 17:00:00,불만,16,CS41,5,False
CALL002686,CUST004337,2024-04-19 15:00:00,불만,6,CS16,1,False
CALL002687,CUST001483,2024-12-28 13:00:00,기술지원,15,CS13,5,False
CALL002688,CUST004775,2023-12-19 12:00:00,불만,21,CS50,4,False
CALL002689,CUST000107,2023-06-12 14:00:00,불만,22,CS02,4,False
CALL002690,CUST002775,2023-03-20 17:00:00,불만,19,CS10,5,False
CALL002691,CUST002931,2024-12-22 08:00:00,기술지원,24,CS28,5,False
CALL002692,CUST000990,2023-09-05 16:00:00,기술지원,27,CS41,4,True
CALL002693,CUST002866,2023-09-23 10:00:00,홍보,22,CS23,4,True
CALL002694,CUST004797,2023-07-05 15:00:00,홍보,4,CS48,4,False
CALL002695,CUST003916,2023-08-04 14:00:00,요금조회,4,CS02,5,False
CALL002696,CUST002990,2023-05-14 15:00:00,신청,23,CS37,5,False
CALL002697,CUST002877,2023-07-31 10:00:00,홍보,10,CS47,4,False
CALL002698,CUST002746,2023-03-03 10:00:00,기술지원,17,CS42,3,False
CALL002699,CUST004788,2023-06-29 18:00:00,기술지원,3,CS38,4,True
CALL002700,CUST000317,2023-05-31 15:00:00,불만,20,CS25,3,False
CALL002701,CUST000762,2023-04-16 09:00:00,불만,27,CS46,5,False
CALL002702,CUST000986,2023-03-18 15:00:00,홍보,9,CS12,4,False
CALL002703,CUST000412,2024-01-15 18:00:00,요금조회,9,CS08,5,False
CALL002704,CUST003675,2024-05-16 14:00:00,요금조회,2,CS36,2,False
CALL002705,CUST004514,2024-09-13 09:00:00,불만,12,CS13,4,False
CALL002706,CUST003870,2024-05-18 09:00:00,기술지원,5,CS27,4,False
CALL002707,CUST002564,2024-03-09 10:00:00,신청,27,CS25,1,False
CALL002708,CUST002787,2023-02-28 12:00:00,신청,24,CS29,1,False
CALL002709,CUST002283,2023-06-11 17:00:00,신청,22,CS30,5,False
CALL002710,CUST003301,2024-07-10 13:00:00,불만,1,CS08,5,False
CALL002711,CUST001114,2023-04-27 12:00:00,불만,8,CS39,4,False
CALL002712,CUST003236,2023-10-02 16:00:00,홍보,22,CS48,5,False
CALL002713,CUST000785,2024-02-18 17:00:00,홍보,20,CS25,5,True
CALL002714,CUST004856,2024-07-20 11:00:00,기술지원,17,CS27,4,False
CALL002715,CUST000952,2023-02-03 13:00:00,요금조회,26,CS27,5,False
CALL002716,CUST001591,2023-06-29 09:00:00,홍보,24,CS28,4,False
CALL002717,CUST004913,2024-03-11 17:00:00,기술지원,7,CS05,4,False
CALL002718,CUST002842,2023-01-09 11:00:00,불만,9,CS01,4,True
CALL002719,CUST002572,2024-08-21 10:00:00,불만,4,CS09,4,True
CALL002720,CUST001106,2023-07-11 08:00:00,불만,8,CS21,4,False
CALL002721,CUST002620,2023-07-04 14:00:00,불만,19,CS48,4,False
CALL002722,CUST003428,2024-08-05 16:00:00,요금조회,4,CS26,4,True
CALL002723,CUST004935,2023-01-15 09:00:00,기술지원,14,CS16,5,False
CALL002724,CUST003869,2023-09-30 10:00:00,신청,22,CS18,4,False
CALL002725,CUST001517,2024-11-25 14:00:00,홍보,14,CS12,5,False
CALL002726,CUST003704,2023-10-03 15:00:00,기술지원,5,CS03,4,False
CALL002727,CUST001286,2023-03-21 08:00:00,불만,25,CS09,4,False
CALL002728,CUST002800,2024-03-08 16:00:00,신청,23,CS09,4,True
CALL002729,CUST000596,2023-01-26 09:00:00,요금조회,6,CS09,5,False
CALL002730,CUST001045,2024-04-06 15:00:00,요금조회,16,CS44,5,False
CALL002731,CUST000777,2023-01-20 11:00:00,홍보,26,CS45,5,False
CALL002732,CUST003838,2023-03-24 14:00:00,홍보,14,CS15,5,True
CALL002733,CUST003269,2023-07-18 15:00:00,불만,1,CS18,4,True
CALL002734,CUST002914,2023-02-10 13:00:00,신청,20,CS40,4,False
CALL002735,CUST001642,2024-12-02 08:00:00,불만,17,CS38,5,False
CALL002736,CUST000815,2023-02-03 12:00:00,불만,7,CS35,2,False
CALL002737,CUST001400,2024-08-20 11:00:00,요금조회,8,CS03,5,True
CALL002738,CUST001584,2023-08-02 10:00:00,불만,15,CS05,4,True
CALL002739,CUST004693,2024-02-28 15:00:00,기술지원,18,CS14,3,False
CALL002740,CUST003918,2023-07-07 12:00:00,요금조회,19,CS47,5,False
CALL002741,CUST001684,2023-10-14 14:00:00,불만,7,CS29,4,False
CALL002742,CUST004320,2024-08-14 11:00:00,요금조회,3,CS28,4,False
CALL002743,CUST001628,2023-04-26 15:00:00,기술지원,27,CS36,5,False
CALL002744,CUST000511,2023-06-13 17:00:00,신청,29,CS15,3,False
CALL002745,CUST002758,2023-10-13 15:00:00,기술지원,13,CS27,5,False
CALL002746,CUST004530,2024-03-19 11:00:00,홍보,17,CS32,5,False
CALL002747,CUST001162,2024-07-22 08:00:00,기술지원,20,CS23,5,False
CALL002748,CUST000623,2024-07-06 11:00:00,기술지원,1,CS40,5,False
CALL002749,CUST004039,2024-07-30 08:00:00,홍보,9,CS48,4,False
CALL002750,CUST001036,2024-02-12 13:00:00,신청,1,CS02,4,True
CALL002751,CUST003237,2023-09-24 08:00:00,불만,22,CS07,4,False
CALL002752,CUST001227,2023-06-10 13:00:00,불만,11,CS31,4,False
CALL002753,CUST002824,2024-09-22 17:00:00,홍보,17,CS29,1,False
CALL002754,CUST004520,2024-07-17 13:00:00,불만,13,CS40,4,False
CALL002755,CUST003896,2023-04-22 17:00:00,요금조회,19,CS05,4,True
CALL002756,CUST004042,2023-08-13 17:00:00,요금조회,24,CS21,5,False
CALL002757,CUST004558,2023-08-19 10:00:00,신청,10,CS10,5,False
CALL002758,CUST003775,2024-04-18 10:00:00,기술지원,11,CS41,5,False
CALL002759,CUST004149,2024-05-20 10:00:00,신청,11,CS20,5,True
CALL002760,CUST004512,2024-07-07 09:00:00,홍보,11,CS18,1,False
CALL002761,CUST001967,2023-06-13 17:00:00,요금조회,18,CS26,5,True
CALL002762,CUST001164,2023-05-01 14:00:00,신청,25,CS08,4,False
CALL002763,CUST004032,2023-08-16 13:00:00,기술지원,19,CS18,5,False
CALL002764,CUST002520,2024-10-29 08:00:00,기술지원,7,CS19,3,False
CALL002765,CUST004592,2023-11-02 17:00:00,불만,20,CS02,4,False
CALL002766,CUST002235,2024-03-15 08:00:00,신청,2,CS40,4,False
CALL002767,CUST002592,2023-05-09 14:00:00,신청,18,CS11,4,False
CALL002768,CUST003141,2024-03-05 15:00:00,기술지원,26,CS14,5,True
CALL002769,CUST002272,2024-02-09 18:00:00,신청,18,CS16,4,False
CALL002770,CUST001552,2023-12-06 10:00:00,기술지원,10,CS50,5,False
CALL002771,CUST002559,2024-04-09 10:00:00,신청,12,CS23,4,True
CALL002772,CUST003871,2024-07-20 18:00:00,불만,16,CS05,4,False
CALL002773,CUST003908,2023-11-08 13:00:00,불만,21,CS30,5,False
CALL002774,CUST002364,2023-07-30 17:00:00,불만,19,CS20,5,False
CALL002775,CUST001837,2024-05-15 12:00:00,홍보,15,CS26,5,False
CALL002776,CUST000206,2024-09-30 18:00:00,기술지원,19,CS24,4,True
CALL002777,CUST002508,2024-08-23 13:00:00,홍보,1,CS28,4,False
CALL002778,CUST000832,2023-01-24 15:00:00,불만,12,CS20,5,False
CALL002779,CUST003981,2023-01-01 16:00:00,홍보,4,CS09,5,False
CALL002780,CUST004426,2024-07-13 14:00:00,요금조회,15,CS25,2,False
CALL002781,CUST003797,2023-11-05 08:00:00,기술지원,9,CS04,5,False
CALL002782,CUST000105,2024-03-04 15:00:00,홍보,25,CS08,4,False
CALL002783,CUST004530,2024-01-08 14:00:00,불만,15,CS36,4,False
CALL002784,CUST001332,2023-01-23 10:00:00,요금조회,10,CS25,4,False
CALL002785,CUST002090,2023-02-15 16:00:00,신청,2,CS16,5,True
CALL002786,CUST001910,2023-01-11 18:00:00,기술지원,26,CS32,5,True
CALL002787,CUST004210,2023-04-16 17:00:00,신청,28,CS49,4,False
CALL002788,CUST003906,2023-06-25 17:00:00,홍보,29,CS09,5,False
CALL002789,CUST002046,2023-02-17 10:00:00,불만,26,CS25,4,False
CALL002790,CUST001595,2023-07-10 09:00:00,홍보,16,CS14,5,False
CALL002791,CUST003335,2024-01-16 12:00:00,기술지원,21,CS05,5,False
CALL002792,CUST004128,2023-09-01 17:00:00,홍보,9,CS37,2,False
CALL002793,CUST000905,2023-02-03 12:00:00,홍보,13,CS38,4,False
CALL002794,CUST004489,2023-09-23 16:00:00,기술지원,24,CS49,3,False
CALL002795,CUST003903,2024-08-09 08:00:00,신청,23,CS23,5,False
CALL002796,CUST003968,2024-08-21 11:00:00,신청,13,CS48,5,False
CALL002797,CUST002580,2023-06-27 10:00:00,홍보,3,CS42,5,False
CALL002798,CUST003233,2023-12-23 11:00:00,신청,21,CS25,4,False
CALL002799,CUST001577,2023-09-11 11:00:00,홍보,15,CS40,5,False
CALL002800,CUST000060,2023-06-27 08:00:00,요금조회,26,CS41,2,False
CALL002801,CUST000065,2023-06-21 11:00:00,홍보,27,CS22,5,False
CALL002802,CUST002588,2024-01-02 09:00:00,불만,16,CS23,5,False
CALL002803,CUST001151,2023-02-11 10:00:00,신청,2,CS38,4,False
CALL002804,CUST002470,2024-01-19 18:00:00,홍보,28,CS49,2,False
CALL002805,CUST003001,2023-12-06 13:00:00,홍보,27,CS11,5,False
CALL002806,CUST003850,2023-03-02 09:00:00,불만,2,CS41,5,False
CALL002807,CUST000708,2024-09-25 11:00:00,신청,15,CS12,4,False
CALL002808,CUST004271,2023-12-12 12:00:00,신청,27,CS32,5,False
CALL002809,CUST001456,2023-12-03 18:00:00,신청,17,CS44,5,True
CALL002810,CUST004572,2023-02-04 11:00:00,신청,20,CS29,5,False
CALL002811,CUST004411,2024-02-19 17:00:00,신청,10,CS25,1,False
CALL002812,CUST001823,2024-05-31 16:00:00,신청,27,CS17,5,False
CALL002813,CUST004396,2024-07-27 12:00:00,요금조회,24,CS06,4,True
CALL002814,CUST004516,2024-12-12 11:00:00,신청,24,CS20,5,False
CALL002815,CUST002147,2024-09-30 11:00:00,신청,23,CS39,5,False
CALL002816,CUST003990,2023-09-09 11:00:00,신청,21,CS03,2,True
CALL002817,CUST002945,2023-06-16 12:00:00,요금조회,3,CS02,4,False
CALL002818,CUST003159,2023-09-10 14:00:00,홍보,1,CS14,4,False
CALL002819,CUST000550,2023-06-17 17:00:00,기술지원,16,CS36,5,False
CALL002820,CUST004371,2024-03-12 10:00:00,불만,10,CS21,5,True
CALL002821,CUST002604,2023-01-08 16:00:00,불만,6,CS01,5,False
CALL002822,CUST000508,2023-01-28 13:00:00,홍보,4,CS12,4,False
CALL002823,CUST003620,2024-07-31 16:00:00,신청,5,CS48,3,False
CALL002824,CUST002674,2024-10-22 11:00:00,기술지원,11,CS22,5,True
CALL002825,CUST003416,2023-05-06 10:00:00,신청,2,CS22,4,False
CALL002826,CUST004168,2023-10-03 12:00:00,홍보,8,CS05,4,True
CALL002827,CUST004157,2023-04-03 10:00:00,요금조회,10,CS47,5,False
CALL002828,CUST001049,2024-08-16 08:00:00,요금조회,23,CS47,5,False
CALL002829,CUST001959,2024-03-30 13:00:00,불만,14,CS14,3,False
CALL002830,CUST004457,2024-09-04 14:00:00,요금조회,6,CS18,2,False
CALL002831,CUST003240,2023-11-17 17:00:00,불만,21,CS50,5,False
CALL002832,CUST004781,2024-09-07 17:00:00,기술지원,27,CS19,3,True
CALL002833,CUST000070,2023-05-18 08:00:00,신청,7,CS44,4,False
CALL002834,CUST002576,2023-05-01 10:00:00,요금조회,17,CS17,5,False
CALL002835,CUST000806,2023-09-06 15:00:00,신청,13,CS36,5,False
CALL002836,CUST003187,2024-02-16 11:00:00,기술지원,25,CS26,3,False
CALL002837,CUST003645,2023-03-19 15:00:00,요금조회,8,CS31,5,False
CALL002838,CUST001851,2024-04-15 12:00:00,요금조회,7,CS10,4,True
CALL002839,CUST000407,2024-08-25 13:00:00,홍보,1,CS12,4,False
CALL002840,CUST002227,2023-10-12 10:00:00,신청,29,CS35,4,False
CALL002841,CUST000041,2023-03-09 08:00:00,신청,19,CS35,5,False
CALL002842,CUST004771,2024-01-29 10:00:00,불만,5,CS15,4,False
CALL002843,CUST003154,2024-09-01 12:00:00,불만,27,CS37,4,False
CALL002844,CUST001966,2024-10-18 09:00:00,요금조회,4,CS01,4,False
CALL002845,CUST002712,2024-08-02 11:00:00,요금조회,27,CS20,4,False
CALL002846,CUST001042,2024-04-03 13:00:00,홍보,17,CS31,4,True
CALL002847,CUST002216,2024-09-29 09:00:00,기술지원,16,CS49,4,False
CALL002848,CUST000562,2024-08-23 10:00:00,신청,23,CS16,5,False
CALL002849,CUST000032,2023-07-05 14:00:00,홍보,14,CS15,4,False
CALL002850,CUST002300,2024-04-02 09:00:00,불만,9,CS05,5,False
CALL002851,CUST003092,2024-12-20 11:00:00,홍보,1,CS17,4,False
CALL002852,CUST004846,2023-04-13 15:00:00,홍보,8,CS24,3,False
CALL002853,CUST001740,2024-01-17 11:00:00,요금조회,13,CS18,4,False
CALL002854,CUST000047,2024-02-15 10:00:00,홍보,29,CS25,4,False
CALL002855,CUST004374,2024-03-09 12:00:00,홍보,5,CS47,5,False
CALL002856,CUST000693,2024-04-29 13:00:00,불만,18,CS48,4,False
CALL002857,CUST003945,2023-06-04 18:00:00,홍보,21,CS45,3,False
CALL002858,CUST001427,2024-06-04 18:00:00,기술지원,15,CS06,4,False
CALL002859,CUST002484,2024-02-13 12:00:00,요금조회,10,CS24,4,False
CALL002860,CUST002994,2024-01-28 09:00:00,불만,7,CS44,4,False
CALL002861,CUST001775,2023-05-26 08:00:00,불만,26,CS31,3,False
CALL002862,CUST002778,2024-09-27 14:00:00,기술지원,23,CS19,5,False
CALL002863,CUST002847,2023-05-04 15:00:00,요금조회,29,CS38,1,False
CALL002864,CUST000707,2023-08-23 08:00:00,요금조회,8,CS13,5,False
CALL002865,CUST004019,2023-01-05 17:00:00,요금조회,23,CS10,5,False
CALL002866,CUST001696,2024-08-30 10:00:00,불만,2,CS23,2,True
CALL002867,CUST002357,2024-11-06 16:00:00,불만,16,CS06,5,False
CALL002868,CUST004693,2023-10-03 13:00:00,불만,13,CS08,5,True
CALL002869,CUST000035,2023-05-21 12:00:00,신청,17,CS17,5,False
CALL002870,CUST004621,2023-03-04 11:00:00,불만,3,CS45,5,True
CALL002871,CUST001184,2023-06-20 09:00:00,홍보,14,CS38,5,False
CALL002872,CUST003490,2023-03-06 13:00:00,기술지원,24,CS30,4,False
CALL002873,CUST001781,2024-12-08 11:00:00,홍보,1,CS34,1,False
CALL002874,CUST000979,2023-12-06 13:00:00,신청,16,CS34,4,False
CALL002875,CUST000916,2023-01-11 13:00:00,신청,23,CS30,2,False
CALL002876,CUST002206,2023-04-07 12:00:00,신청,28,CS38,4,False
CALL002877,CUST004096,2023-08-03 10:00:00,요금조회,7,CS21,5,False
CALL002878,CUST002508,2023-04-13 17:00:00,홍보,25,CS14,4,False
CALL002879,CUST001751,2024-10-17 09:00:00,기술지원,16,CS05,1,False
CALL002880,CUST002813,2023-11-03 11:00:00,신청,2,CS09,5,False
CALL002881,CUST000519,2024-11-13 08:00:00,불만,11,CS45,5,False
CALL002882,CUST003552,2024-06-13 15:00:00,홍보,19,CS01,2,False
CALL002883,CUST001969,2024-05-11 17:00:00,불만,4,CS19,5,True
CALL002884,CUST002646,2024-04-17 18:00:00,기술지원,15,CS01,3,False
CALL002885,CUST000890,2023-05-24 12:00:00,요금조회,22,CS38,1,False
CALL002886,CUST002702,2024-04-22 17:00:00,신청,11,CS21,2,False
CALL002887,CUST004751,2023-05-10 13:00:00,불만,21,CS19,4,False
CALL002888,CUST002488,2024-12-10 12:00:00,신청,2,CS16,4,False
CALL002889,CUST004235,2023-05-15 10:00:00,요금조회,11,CS29,4,False
CALL002890,CUST004560,2023-04-06 16:00:00,신청,13,CS32,5,False
CALL002891,CUST002498,2024-07-12 11:00:00,홍보,18,CS42,5,False
CALL002892,CUST001924,2024-12-26 12:00:00,기술지원,10,CS28,4,False
CALL002893,CUST004100,2024-10-05 18:00:00,기술지원,2,CS28,3,True
CALL002894,CUST004604,2023-11-26 16:00:00,홍보,10,CS07,4,False
CALL002895,CUST001657,2023-04-23 17:00:00,요금조회,26,CS33,2,False
CALL002896,CUST004601,2023-07-04 08:00:00,기술지원,2,CS13,5,False
CALL002897,CUST000702,2023-11-06 16:00:00,기술지원,2,CS04,1,False
CALL002898,CUST000125,2024-05-09 15:00:00,요금조회,24,CS45,3,False
CALL002899,CUST000421,2023-02-12 14:00:00,불만,2,CS34,5,False
CALL002900,CUST000953,2024-05-19 18:00:00,불만,24,CS24,4,False
CALL002901,CUST002972,2024-01-27 17:00:00,홍보,14,CS33,4,False
CALL002902,CUST001967,2023-07-23 11:00:00,신청,26,CS04,5,False
CALL002903,CUST004430,2023-08-29 10:00:00,불만,29,CS04,5,False
CALL002904,CUST001291,2024-08-26 17:00:00,기술지원,20,CS07,1,False
CALL002905,CUST003125,2024-07-25 14:00:00,신청,7,CS47,5,False
CALL002906,CUST002605,2023-12-29 09:00:00,불만,2,CS45,4,False
CALL002907,CUST000670,2024-01-02 17:00:00,요금조회,1,CS35,4,False
CALL002908,CUST001638,2023-02-28 10:00:00,신청,29,CS31,3,False
CALL002909,CUST003684,2023-12-15 15:00:00,기술지원,27,CS16,3,False
CALL002910,CUST003309,2024-07-09 18:00:00,기술지원,27,CS06,3,False
CALL002911,CUST004924,2023-10-24 14:00:00,불만,21,CS20,1,False
CALL002912,CUST000244,2023-10-09 08:00:00,기술지원,21,CS14,4,False
CALL002913,CUST003891,2024-06-16 13:00:00,신청,17,CS38,2,False
CALL002914,CUST001610,2024-10-13 16:00:00,불만,3,CS06,4,False
CALL002915,CUST002753,2024-01-03 16:00:00,신청,23,CS21,4,True
CALL002916,CUST003153,2024-06-27 11:00:00,기술지원,9,CS06,5,False
CALL002917,CUST001588,2024-07-08 10:00:00,홍보,18,CS05,3,False
CALL002918,CUST003967,2023-11-25 14:00:00,불만,18,CS17,5,False
CALL002919,CUST004834,2024-12-28 15:00:00,신청,5,CS15,5,False
CALL002920,CUST002162,2023-05-19 14:00:00,신청,8,CS28,4,False
CALL002921,CUST004463,2023-06-26 08:00:00,신청,2,CS31,4,False
CALL002922,CUST001957,2024-06-04 12:00:00,신청,5,CS35,4,False
CALL002923,CUST003288,2024-02-12 15:00:00,요금조회,20,CS27,5,True
CALL002924,CUST003007,2023-05-09 18:00:00,신청,26,CS11,4,True
CALL002925,CUST001834,2024-08-21 10:00:00,불만,5,CS41,4,False
CALL002926,CUST003340,2024-01-07 12:00:00,기술지원,11,CS07,5,True
CALL002927,CUST004048,2023-08-10 18:00:00,신청,28,CS01,3,False
CALL002928,CUST001845,2023-11-23 13:00:00,요금조회,1,CS32,3,False
CALL002929,CUST004951,2023-03-24 17:00:00,홍보,11,CS36,2,False
CALL002930,CUST002834,2024-02-06 10:00:00,신청,28,CS05,1,False
CALL002931,CUST003656,2024-07-22 10:00:00,기술지원,12,CS36,1,False
CALL002932,CUST003637,2023-06-26 10:00:00,불만,7,CS30,4,False
CALL002933,CUST000783,2023-12-25 08:00:00,홍보,12,CS07,4,False
