고객ID,년월,사용량(㎥),요금(원),납부상태
CUST004310,2024-07,36.34,39282,연체
CUST004310,2024-08,35.2,41261,납부
CUST004310,2024-09,27.35,27239,납부
CUST004310,2024-10,20.42,21051,납부
CUST004310,2024-11,10.78,12546,연체
CUST004310,2024-12,33.57,35065,납부
CUST004311,2024-01,449.41,455070,납부
CUST004311,2024-02,545.67,577404,납부
CUST004311,2024-03,557.81,525069,납부
CUST004311,2024-04,475.91,455738,납부
CUST004311,2024-05,270.92,294545,납부
CUST004311,2024-06,417.42,453423,납부
CUST004311,2024-07,510.74,533224,면제
CUST004311,2024-08,325.44,385543,납부
CUST004311,2024-09,477.06,531244,납부
CUST004311,2024-10,695.32,804227,납부
CUST004311,2024-11,551.82,521972,납부
CUST004311,2024-12,474.5,444799,납부
CUST004312,2024-01,144.83,163537,납부
CUST004312,2024-02,139.57,160022,납부
CUST004312,2024-03,253.11,253587,납부
CUST004312,2024-04,136.0,131210,납부
CUST004312,2024-05,131.93,119753,면제
CUST004312,2024-06,145.8,157775,납부
CUST004312,2024-07,187.36,179236,납부
CUST004312,2024-08,130.27,122658,면제
CUST004312,2024-09,161.21,184395,납부
CUST004312,2024-10,174.1,196744,납부
CUST004312,2024-11,113.06,110621,연체
CUST004312,2024-12,205.28,209957,납부
CUST004313,2024-01,144.41,137464,납부
CUST004313,2024-02,234.23,280253,연체
CUST004313,2024-03,161.76,189271,연체
CUST004313,2024-04,144.92,136326,납부
CUST004313,2024-05,252.37,287646,납부
CUST004313,2024-06,156.15,172587,납부
CUST004313,2024-07,262.99,244594,납부
CUST004313,2024-08,267.81,268710,연체
CUST004313,2024-09,123.78,123255,납부
CUST004313,2024-10,180.45,206441,납부
CUST004313,2024-11,157.61,164730,납부
CUST004313,2024-12,215.14,227258,납부
CUST004314,2024-01,96.33,97536,납부
CUST004314,2024-02,176.7,174137,납부
CUST004314,2024-03,193.92,176197,납부
CUST004314,2024-04,234.86,236327,납부
CUST004314,2024-05,140.62,140734,납부
CUST004314,2024-06,243.52,259543,납부
CUST004314,2024-07,158.35,184532,납부
CUST004314,2024-08,269.07,252483,납부
CUST004314,2024-09,314.03,366210,납부
CUST004314,2024-10,205.65,187854,납부
CUST004314,2024-11,173.21,166988,납부
CUST004314,2024-12,139.44,142057,연체
CUST004315,2024-01,563.75,640045,납부
CUST004315,2024-02,746.34,878734,납부
CUST004315,2024-03,172.77,184751,연체
CUST004315,2024-04,540.41,504072,납부
CUST004315,2024-05,262.59,295227,납부
CUST004315,2024-06,648.19,717040,납부
CUST004315,2024-07,463.89,427905,납부
CUST004315,2024-08,182.47,165762,납부
CUST004315,2024-09,346.61,341332,납부
CUST004315,2024-10,415.75,498747,납부
CUST004315,2024-11,571.55,576709,납부
CUST004315,2024-12,633.72,754064,납부
CUST004316,2024-01,600.13,647559,납부
CUST004316,2024-02,569.18,598698,연체
CUST004316,2024-03,565.41,642640,납부
CUST004316,2024-04,675.43,798839,납부
CUST004316,2024-05,166.48,197928,납부
CUST004316,2024-06,166.9,153864,납부
CUST004316,2024-07,567.63,670055,납부
CUST004316,2024-08,450.55,406202,납부
CUST004316,2024-09,705.56,765251,납부
CUST004316,2024-10,346.65,377781,납부
CUST004316,2024-11,555.26,631413,납부
CUST004316,2024-12,513.39,557799,납부
CUST004317,2024-01,37.68,34180,납부
CUST004317,2024-02,16.73,18913,납부
CUST004317,2024-03,31.99,28795,납부
CUST004317,2024-04,32.25,37125,납부
CUST004317,2024-05,33.4,36622,납부
CUST004317,2024-06,34.35,39164,납부
CUST004317,2024-07,43.14,39078,납부
CUST004317,2024-08,28.23,33522,납부
CUST004317,2024-09,46.84,43233,납부
CUST004317,2024-10,17.15,17311,납부
CUST004317,2024-11,7.91,9046,납부
CUST004317,2024-12,35.14,37199,납부
CUST004318,2024-01,17.86,20887,납부
CUST004318,2024-02,32.87,38882,납부
CUST004318,2024-03,23.83,28406,납부
CUST004318,2024-04,25.61,26608,납부
CUST004318,2024-05,45.16,51674,납부
CUST004318,2024-06,20.33,19113,납부
CUST004318,2024-07,31.22,34500,납부
CUST004318,2024-08,34.67,34167,납부
CUST004318,2024-09,28.74,31274,납부
CUST004318,2024-10,29.91,27810,납부
CUST004318,2024-11,28.67,29049,납부
CUST004318,2024-12,30.95,33532,납부
CUST004319,2024-01,95.48,96209,납부
CUST004319,2024-02,144.99,147691,납부
CUST004319,2024-03,199.12,226726,연체
CUST004319,2024-04,65.17,73732,납부
CUST004319,2024-05,169.86,201470,납부
CUST004319,2024-06,180.99,177681,납부
CUST004319,2024-07,110.89,114078,납부
CUST004319,2024-08,135.13,139645,납부
CUST004319,2024-09,118.66,128088,납부
CUST004319,2024-10,270.83,324343,납부
CUST004319,2024-11,177.4,179488,납부
CUST004319,2024-12,178.48,187395,납부
CUST004320,2024-01,615.64,663456,납부
CUST004320,2024-02,492.22,538560,납부
CUST004320,2024-03,484.9,535311,납부
CUST004320,2024-04,747.27,673074,납부
CUST004320,2024-05,778.15,786584,납부
CUST004320,2024-06,373.97,365307,납부
CUST004320,2024-07,577.77,543353,납부
CUST004320,2024-08,409.76,401879,납부
CUST004320,2024-09,737.25,709743,납부
CUST004320,2024-10,243.82,252388,납부
CUST004320,2024-11,137.73,160056,납부
CUST004320,2024-12,850.26,770535,납부
CUST004321,2024-01,361.94,339744,납부
CUST004321,2024-02,613.16,725289,납부
CUST004321,2024-03,296.18,335468,납부
CUST004321,2024-04,620.42,716214,납부
CUST004321,2024-05,454.98,447257,납부
CUST004321,2024-06,431.67,487751,납부
CUST004321,2024-07,689.7,636156,납부
CUST004321,2024-08,529.29,629996,연체
CUST004321,2024-09,405.75,466216,면제
CUST004321,2024-10,595.58,649996,납부
CUST004321,2024-11,492.87,506914,연체
CUST004321,2024-12,780.91,785984,납부
CUST004322,2024-01,407.37,419886,납부
CUST004322,2024-02,383.81,357243,납부
CUST004322,2024-03,417.76,477988,납부
CUST004322,2024-04,186.27,176195,납부
CUST004322,2024-05,533.46,522631,납부
CUST004322,2024-06,513.5,559532,납부
CUST004322,2024-07,481.58,573798,납부
CUST004322,2024-08,708.98,799464,납부
CUST004322,2024-09,408.08,401544,납부
CUST004322,2024-10,187.45,188737,납부
CUST004322,2024-11,819.02,889649,납부
CUST004322,2024-12,681.46,726477,납부
CUST004323,2024-01,241.34,230221,납부
CUST004323,2024-02,207.0,248008,면제
CUST004323,2024-03,158.13,179660,면제
CUST004323,2024-04,258.5,298628,납부
CUST004323,2024-05,319.16,294369,연체
CUST004323,2024-06,179.09,179670,납부
CUST004323,2024-07,122.21,120548,납부
CUST004323,2024-08,233.14,261067,납부
CUST004323,2024-09,230.91,209148,납부
CUST004323,2024-10,220.11,245346,납부
CUST004323,2024-11,195.94,193228,면제
CUST004323,2024-12,209.83,234632,납부
CUST004324,2024-01,91.18,104480,납부
CUST004324,2024-02,158.53,160337,납부
CUST004324,2024-03,202.4,228819,납부
CUST004324,2024-04,179.66,214484,연체
CUST004324,2024-05,200.88,208005,납부
CUST004324,2024-06,210.13,223395,납부
CUST004324,2024-07,219.0,204204,납부
CUST004324,2024-08,157.34,180713,납부
CUST004324,2024-09,211.05,209850,납부
CUST004324,2024-10,112.59,106754,납부
CUST004324,2024-11,146.83,169310,납부
CUST004324,2024-12,70.02,83396,납부
CUST004325,2024-01,35.72,40033,납부
CUST004325,2024-02,33.5,32605,납부
CUST004325,2024-03,24.2,22928,납부
CUST004325,2024-04,37.28,43238,납부
CUST004325,2024-05,26.44,31162,연체
CUST004325,2024-06,24.75,28666,납부
CUST004325,2024-07,22.33,24668,납부
CUST004325,2024-08,49.78,49646,납부
CUST004325,2024-09,33.3,38004,납부
CUST004325,2024-10,31.58,33461,납부
CUST004325,2024-11,30.04,28159,납부
CUST004325,2024-12,21.56,25629,납부
CUST004326,2024-01,147.56,158227,연체
CUST004326,2024-02,160.91,182151,납부
CUST004326,2024-03,227.85,214021,납부
CUST004326,2024-04,164.17,153901,면제
CUST004326,2024-05,137.88,162758,납부
CUST004326,2024-06,142.92,148374,납부
CUST004326,2024-07,141.64,152406,납부
CUST004326,2024-08,159.78,149878,납부
CUST004326,2024-09,215.29,196420,납부
CUST004326,2024-10,166.51,182829,연체
CUST004326,2024-11,219.63,211954,납부
CUST004326,2024-12,187.77,212461,납부
CUST004327,2024-01,205.34,202436,납부
CUST004327,2024-02,171.71,180590,납부
CUST004327,2024-03,164.51,159023,납부
CUST004327,2024-04,40.13,47704,납부
CUST004327,2024-05,94.82,105544,납부
CUST004327,2024-06,239.02,271618,납부
CUST004327,2024-07,199.15,188844,납부
CUST004327,2024-08,237.67,274026,납부
CUST004327,2024-09,304.7,346433,납부
CUST004327,2024-10,184.86,221271,납부
CUST004327,2024-11,216.52,252961,납부
CUST004327,2024-12,179.65,192791,납부
CUST004328,2024-01,311.43,363327,납부
CUST004328,2024-02,159.94,169795,납부
CUST004328,2024-03,193.84,212208,납부
CUST004328,2024-04,194.27,195132,납부
CUST004328,2024-05,244.31,220366,납부
CUST004328,2024-06,279.28,305271,연체
CUST004328,2024-07,191.75,185165,납부
CUST004328,2024-08,211.35,222982,납부
CUST004328,2024-09,185.27,174923,납부
CUST004328,2024-10,201.36,224804,납부
CUST004328,2024-11,226.49,243677,납부
CUST004328,2024-12,214.81,247367,납부
CUST004329,2024-01,94.54,101117,납부
CUST004329,2024-02,122.56,144613,납부
CUST004329,2024-03,200.87,203068,납부
CUST004329,2024-04,220.16,246501,납부
CUST004329,2024-05,126.22,122706,납부
CUST004329,2024-06,215.99,241816,납부
CUST004329,2024-07,239.03,256259,납부
CUST004329,2024-08,136.26,137093,납부
CUST004329,2024-09,286.07,287759,납부
CUST004329,2024-10,162.09,157233,납부
CUST004329,2024-11,125.15,143139,납부
CUST004329,2024-12,204.65,231706,납부
CUST004330,2024-01,147.61,164818,납부
CUST004330,2024-02,140.23,133049,납부
CUST004330,2024-03,200.08,182884,면제
CUST004330,2024-04,156.67,183014,납부
CUST004330,2024-05,156.04,179409,납부
CUST004330,2024-06,91.2,91500,납부
CUST004330,2024-07,111.51,131344,납부
CUST004330,2024-08,214.75,229897,납부
CUST004330,2024-09,66.47,60333,납부
CUST004330,2024-10,158.26,185806,납부
CUST004330,2024-11,92.35,96339,납부
CUST004330,2024-12,142.16,131418,납부
CUST004331,2024-01,713.64,643037,납부
CUST004331,2024-02,545.35,517418,납부
CUST004331,2024-03,465.25,508946,납부
CUST004331,2024-04,382.93,367155,납부
CUST004331,2024-05,524.82,596094,납부
CUST004331,2024-06,442.49,496287,납부
CUST004331,2024-07,453.06,464433,납부
CUST004331,2024-08,341.6,352676,납부
CUST004331,2024-09,482.39,568927,납부
CUST004331,2024-10,466.46,526506,납부
CUST004331,2024-11,468.07,455708,납부
CUST004331,2024-12,503.52,579276,납부
CUST004332,2024-01,28.41,26168,면제
CUST004332,2024-02,32.33,34727,납부
CUST004332,2024-03,19.63,18504,납부
CUST004332,2024-04,21.17,19351,납부
CUST004332,2024-05,25.94,29900,납부
CUST004332,2024-06,41.43,44464,납부
CUST004332,2024-07,18.3,18863,납부
CUST004332,2024-08,37.76,35714,납부
CUST004332,2024-09,46.76,50143,납부
CUST004332,2024-10,38.49,41449,면제
CUST004332,2024-11,29.3,33321,납부
CUST004332,2024-12,38.72,37081,납부
CUST004333,2024-01,23.65,23347,납부
CUST004333,2024-02,26.35,25585,연체
CUST004333,2024-03,39.48,47310,납부
CUST004333,2024-04,23.89,24722,납부
CUST004333,2024-05,24.22,27066,납부
CUST004333,2024-06,42.13,45950,납부
CUST004333,2024-07,35.22,40249,연체
CUST004333,2024-08,8.32,9688,납부
CUST004333,2024-09,16.63,15043,납부
CUST004333,2024-10,33.43,39034,납부
CUST004333,2024-11,45.79,52346,납부
CUST004333,2024-12,22.74,23618,납부
CUST004334,2024-01,259.11,247280,납부
CUST004334,2024-02,115.51,128722,납부
CUST004334,2024-03,142.65,134537,납부
CUST004334,2024-04,167.18,181775,납부
CUST004334,2024-05,87.97,86159,납부
CUST004334,2024-06,162.84,172165,면제
CUST004334,2024-07,219.3,251656,납부
CUST004334,2024-08,154.12,183363,납부
CUST004334,2024-09,145.64,146738,연체
CUST004334,2024-10,124.96,112510,납부
CUST004334,2024-11,163.65,161328,납부
CUST004334,2024-12,207.99,214743,납부
CUST004335,2024-01,165.45,159287,납부
CUST004335,2024-02,248.71,285254,납부
CUST004335,2024-03,208.71,213645,연체
CUST004335,2024-04,129.16,127566,납부
CUST004335,2024-05,204.79,198467,납부
CUST004335,2024-06,231.06,263395,납부
CUST004335,2024-07,181.56,202183,납부
CUST004335,2024-08,201.74,193721,납부
CUST004335,2024-09,244.49,275849,납부
CUST004335,2024-10,283.65,336966,납부
CUST004335,2024-11,290.94,327194,납부
CUST004335,2024-12,121.85,115538,납부
CUST004336,2024-01,194.88,179389,면제
CUST004336,2024-02,152.9,151517,납부
CUST004336,2024-03,141.6,132323,납부
CUST004336,2024-04,186.98,182635,면제
CUST004336,2024-05,125.18,128056,납부
CUST004336,2024-06,146.35,153124,연체
CUST004336,2024-07,146.66,163010,납부
CUST004336,2024-08,115.7,127219,면제
CUST004336,2024-09,149.99,169210,납부
CUST004336,2024-10,159.47,187415,연체
CUST004336,2024-11,72.13,67585,납부
CUST004336,2024-12,180.37,200030,납부
CUST004337,2024-01,203.52,208316,납부
CUST004337,2024-02,182.55,183083,납부
CUST004337,2024-03,194.01,179069,납부
CUST004337,2024-04,174.23,208752,납부
CUST004337,2024-05,161.26,181577,납부
CUST004337,2024-06,221.6,249157,납부
CUST004337,2024-07,195.25,187268,납부
CUST004337,2024-08,213.73,226021,연체
CUST004337,2024-09,221.15,229841,면제
CUST004337,2024-10,279.46,269961,납부
CUST004337,2024-11,199.59,182643,납부
CUST004337,2024-12,75.02,73825,납부
CUST004338,2024-01,32.78,35880,납부
CUST004338,2024-02,25.27,25602,납부
CUST004338,2024-03,25.65,27530,납부
CUST004338,2024-04,15.93,15978,납부
CUST004338,2024-05,33.82,33480,납부
CUST004338,2024-06,24.32,27110,납부
CUST004338,2024-07,50.35,57257,납부
CUST004338,2024-08,27.85,30566,납부
CUST004338,2024-09,17.05,19279,납부
CUST004338,2024-10,38.24,44835,납부
CUST004338,2024-11,50.28,56990,납부
CUST004338,2024-12,32.62,33267,연체
CUST004339,2024-01,29.49,27820,납부
CUST004339,2024-02,15.99,17377,납부
CUST004339,2024-03,26.91,27522,납부
CUST004339,2024-04,33.51,38612,납부
CUST004339,2024-05,22.72,25263,납부
CUST004339,2024-06,28.09,33640,납부
CUST004339,2024-07,30.87,29934,납부
CUST004339,2024-08,20.88,19995,납부
CUST004339,2024-09,31.96,33010,납부
CUST004339,2024-10,29.32,27308,납부
CUST004339,2024-11,26.31,30092,면제
CUST004339,2024-12,10.07,10234,납부
CUST004340,2024-01,304.6,335024,면제
CUST004340,2024-02,605.86,591602,납부
CUST004340,2024-03,554.01,594507,납부
CUST004340,2024-04,594.44,682354,연체
CUST004340,2024-05,681.25,641242,연체
CUST004340,2024-06,242.01,224999,납부
CUST004340,2024-07,344.36,398933,납부
CUST004340,2024-08,515.34,490484,납부
CUST004340,2024-09,586.96,585071,연체
CUST004340,2024-10,519.38,516217,납부
CUST004340,2024-11,263.69,315123,연체
CUST004340,2024-12,598.52,569380,납부
CUST004341,2024-01,755.65,821886,납부
CUST004341,2024-02,246.88,273292,납부
CUST004341,2024-03,867.9,964642,납부
CUST004341,2024-04,631.11,602320,납부
CUST004341,2024-05,767.02,843175,납부
CUST004341,2024-06,373.98,405452,납부
CUST004341,2024-07,388.81,391032,납부
CUST004341,2024-08,417.17,458240,납부
CUST004341,2024-09,731.74,833591,연체
CUST004341,2024-10,195.08,234078,납부
CUST004341,2024-11,335.62,352610,납부
CUST004341,2024-12,568.19,675693,납부
CUST004342,2024-01,34.21,35214,납부
CUST004342,2024-02,34.24,40581,납부
CUST004342,2024-03,30.91,36222,납부
CUST004342,2024-04,38.68,36399,납부
CUST004342,2024-05,25.68,26929,면제
CUST004342,2024-06,5.0,5249,납부
CUST004342,2024-07,32.85,36350,면제
CUST004342,2024-08,33.05,32875,연체
CUST004342,2024-09,34.81,33047,납부
CUST004342,2024-10,13.29,14456,연체
CUST004342,2024-11,22.39,20650,납부
CUST004342,2024-12,7.46,8881,납부
CUST004343,2024-01,36.98,36987,납부
CUST004343,2024-02,33.74,31490,납부
CUST004343,2024-03,31.35,32514,납부
CUST004343,2024-04,32.64,36001,납부
CUST004343,2024-05,34.35,31899,납부
CUST004343,2024-06,27.51,28408,납부
CUST004343,2024-07,20.76,20682,납부
CUST004343,2024-08,8.76,8078,납부
CUST004343,2024-09,29.2,26479,납부
CUST004343,2024-10,27.48,26490,납부
CUST004343,2024-11,22.58,25206,납부
CUST004343,2024-12,47.64,45039,납부
CUST004344,2024-01,152.36,174632,납부
CUST004344,2024-02,122.8,123018,납부
CUST004344,2024-03,157.58,171615,납부
CUST004344,2024-04,158.28,164671,면제
CUST004344,2024-05,163.22,191046,납부
CUST004344,2024-06,231.91,214046,납부
CUST004344,2024-07,193.76,203579,납부
CUST004344,2024-08,164.04,185621,면제
CUST004344,2024-09,169.39,190510,납부
CUST004344,2024-10,119.98,118945,납부
CUST004344,2024-11,81.22,78924,납부
CUST004344,2024-12,193.56,174844,납부
CUST004345,2024-01,54.18,52912,납부
CUST004345,2024-02,132.61,131084,납부
CUST004345,2024-03,197.01,178429,납부
CUST004345,2024-04,153.68,178476,납부
CUST004345,2024-05,120.32,138289,납부
CUST004345,2024-06,223.97,210979,납부
CUST004345,2024-07,181.42,164064,납부
CUST004345,2024-08,121.15,136613,연체
CUST004345,2024-09,150.45,163695,납부
CUST004345,2024-10,161.41,153997,납부
CUST004345,2024-11,171.9,202020,납부
CUST004345,2024-12,104.8,107095,납부
CUST004346,2024-01,24.16,27553,면제
CUST004346,2024-02,23.51,23294,납부
CUST004346,2024-03,35.2,41157,연체
CUST004346,2024-04,42.04,46013,납부
CUST004346,2024-05,42.81,40923,납부
CUST004346,2024-06,26.47,28819,납부
CUST004346,2024-07,20.62,24098,납부
CUST004346,2024-08,30.9,29015,납부
CUST004346,2024-09,42.92,50106,납부
CUST004346,2024-10,43.95,52435,납부
CUST004346,2024-11,45.91,47593,연체
CUST004346,2024-12,31.02,31180,납부
CUST004347,2024-01,199.93,190052,납부
CUST004347,2024-02,136.03,154281,납부
CUST004347,2024-03,173.13,176758,납부
CUST004347,2024-04,182.64,181165,면제
CUST004347,2024-05,68.72,64911,납부
CUST004347,2024-06,139.1,163603,납부
CUST004347,2024-07,207.49,204257,납부
CUST004347,2024-08,241.21,254605,연체
CUST004347,2024-09,162.69,193333,납부
CUST004347,2024-10,213.66,218039,납부
CUST004347,2024-11,209.82,240968,납부
CUST004347,2024-12,135.61,154279,납부
CUST004348,2024-01,592.69,649547,납부
CUST004348,2024-02,638.37,614235,납부
CUST004348,2024-03,622.46,651122,납부
CUST004348,2024-04,363.18,406215,납부
CUST004348,2024-05,445.47,521205,납부
CUST004348,2024-06,503.37,507117,면제
CUST004348,2024-07,701.76,652543,납부
CUST004348,2024-08,324.86,361775,납부
CUST004348,2024-09,366.64,439699,납부
CUST004348,2024-10,565.04,590550,연체
CUST004348,2024-11,302.93,331231,납부
CUST004348,2024-12,677.58,708209,납부
CUST004349,2024-01,29.83,28517,납부
CUST004349,2024-02,32.98,32843,납부
CUST004349,2024-03,16.92,17399,납부
CUST004349,2024-04,34.92,37991,납부
CUST004349,2024-05,14.41,15912,납부
CUST004349,2024-06,33.78,31635,납부
CUST004349,2024-07,30.25,28108,납부
CUST004349,2024-08,41.74,44312,납부
CUST004349,2024-09,43.72,46681,납부
CUST004349,2024-10,23.91,26743,납부
CUST004349,2024-11,37.78,45284,납부
CUST004349,2024-12,33.61,31941,납부
CUST004350,2024-01,146.24,150534,연체
CUST004350,2024-02,152.32,145417,납부
CUST004350,2024-03,227.24,247681,납부
